team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Nebraska,Minnesota,2023-12-06,-1,65,53,10,18,15,76,53,13,16,29
Minnesota,Nebraska,2023-12-06,1,76,53,13,16,29,65,53,10,18,15
UMBC,Morgan St.,2023-12-06,-1,80,65,10,14,22,92,68,10,10,26
Morgan St.,UMBC,2023-12-06,1,92,68,10,10,26,80,65,10,14,22
UMES,NC State,2023-12-06,-1,61,58,12,16,13,93,59,13,9,27
NC State,UMES,2023-12-06,1,93,59,13,9,27,61,58,12,16,13
UC Davis,Nevada,2023-12-06,-1,68,54,10,20,14,80,52,12,10,44
Nevada,UC Davis,2023-12-06,1,80,52,12,10,44,68,54,10,20,14
UC Santa Barbara,New Mexico,2023-12-06,-1,61,58,9,19,19,84,68,11,13,10
New Mexico,UC Santa Barbara,2023-12-06,1,84,68,11,13,10,61,58,9,19,19
St. Bonaventure,Niagara,2023-12-06,-1,94,57,8,9,9,60,48,2,11,18
Niagara,St. Bonaventure,2023-12-06,1,60,48,2,11,18,94,57,8,9,9
Vermont,Northeastern,2023-12-06,-1,73,53,7,14,7,71,64,12,7,7
Northeastern,Vermont,2023-12-06,1,71,64,12,7,7,73,53,7,14,7
Toledo,Oakland,2023-12-06,-1,69,51,6,15,17,68,61,9,14,7
Oakland,Toledo,2023-12-06,1,68,61,9,14,7,69,51,6,15,17
Youngstown St.,Ohio,2023-12-06,-1,78,61,15,15,18,72,63,11,10,19
Ohio,Youngstown St.,2023-12-06,1,72,63,11,10,19,78,61,15,15,18
Old Dominion,William & Mary,2023-12-06,-1,79,59,8,9,13,84,47,6,11,27
William & Mary,Old Dominion,2023-12-06,1,84,47,6,11,27,79,59,8,9,13
Omaha,Texas Tech,2023-12-06,-1,58,53,9,15,14,87,58,11,10,20
Texas Tech,Omaha,2023-12-06,1,87,58,11,10,20,58,53,9,15,14
Pittsburgh,West Virginia,2023-12-06,-1,80,62,6,6,7,63,53,5,9,18
West Virginia,Pittsburgh,2023-12-06,1,63,53,5,9,18,80,62,6,6,7
Purdue Fort Wayne,Southern Ind.,2023-12-06,-1,70,63,14,9,25,57,61,14,18,16
Southern Ind.,Purdue Fort Wayne,2023-12-06,1,57,61,14,18,16,70,63,14,9,25
Richmond,UNI,2023-12-06,-1,73,54,5,14,20,78,60,10,11,17
UNI,Richmond,2023-12-06,1,78,60,10,11,17,73,54,5,14,20
Rutgers,Wake Forest,2023-12-06,-1,57,56,11,14,11,76,63,15,10,19
Wake Forest,Rutgers,2023-12-06,1,76,63,15,10,19,57,56,11,14,11
Sacred Heart,St. John's (NY),2023-12-06,-1,50,57,11,18,11,85,67,22,16,16
St. John's (NY),Sacred Heart,2023-12-06,1,85,67,22,16,16,50,57,11,18,11
San Diego,Utah St.,2023-12-06,-1,81,63,7,15,16,108,67,13,10,33
Utah St.,San Diego,2023-12-06,1,108,67,13,10,33,81,63,7,15,16
San Francisco,Vanderbilt,2023-12-06,-1,73,51,9,15,9,60,56,5,8,9
Vanderbilt,San Francisco,2023-12-06,1,60,56,5,8,9,73,51,9,15,9
Stonehill,Stony Brook,2023-12-06,-1,63,61,9,8,11,81,56,11,11,18
Stony Brook,Stonehill,2023-12-06,1,81,56,11,11,18,63,61,9,8,11
UC Riverside,Washington St.,2023-12-06,-1,49,51,9,14,21,86,71,17,6,11
Washington St.,UC Riverside,2023-12-06,1,86,71,17,6,11,49,51,9,14,21
Little Rock,Central Ark.,2023-12-07,-1,71,65,22,12,23,75,57,8,8,22
Central Ark.,Little Rock,2023-12-07,1,75,57,8,8,22,71,65,22,12,23
IUPUI,Eastern Ill.,2023-12-07,-1,58,53,7,17,14,75,56,12,18,18
Eastern Ill.,IUPUI,2023-12-07,1,75,56,12,18,18,58,53,7,17,14
Eastern Ky.,UNC Greensboro,2023-12-07,-1,85,70,18,10,21,87,63,13,14,17
UNC Greensboro,Eastern Ky.,2023-12-07,1,87,63,13,14,17,85,70,18,10,21
Iowa,Iowa St.,2023-12-07,-1,65,57,10,19,16,90,60,10,12,26
Iowa St.,Iowa,2023-12-07,1,90,60,10,12,26,65,57,10,19,16
Portland,North Dakota St.,2023-12-07,-1,67,57,7,10,16,78,59,5,5,13
North Dakota St.,Portland,2023-12-07,1,78,59,5,5,13,67,57,7,10,16
Army West Point,Harvard,2023-12-08,-1,64,66,18,10,16,70,45,4,11,28
Harvard,Army West Point,2023-12-08,1,70,45,4,11,28,64,66,18,10,16
Holy Cross,Boston College,2023-12-08,-1,64,48,6,19,22,95,74,15,5,15
Boston College,Holy Cross,2023-12-08,1,95,74,15,5,15,64,48,6,19,22
Saint Peter's,Duquesne,2023-12-08,-1,59,50,8,14,14,68,51,11,9,28
Duquesne,Saint Peter's,2023-12-08,1,68,51,11,9,28,59,50,8,14,14
Oakland,Eastern Mich.,2023-12-08,-1,77,58,9,9,16,63,51,4,14,15
Eastern Mich.,Oakland,2023-12-08,1,63,51,4,14,15,77,58,9,9,16
FDU,Manhattan,2023-12-08,-1,76,67,10,8,17,71,70,16,14,13
Manhattan,FDU,2023-12-08,1,71,70,16,14,13,76,67,10,8,17
N.C. A&T,High Point,2023-12-08,-1,62,50,5,12,16,75,51,11,17,16
High Point,N.C. A&T,2023-12-08,1,75,51,11,17,16,62,50,5,12,16
UIC,Jacksonville St.,2023-12-08,-1,55,49,10,15,19,49,54,10,13,12
Jacksonville St.,UIC,2023-12-08,1,49,54,10,13,12,55,49,10,15,19
Navy,Quinnipiac,2023-12-08,-1,68,58,6,14,19,71,54,11,14,36
Quinnipiac,Navy,2023-12-08,1,71,54,11,14,36,68,58,6,14,19
Stonehill,Rider,2023-12-08,-1,56,56,12,13,25,73,73,24,8,30
Rider,Stonehill,2023-12-08,1,73,73,24,8,30,56,56,12,13,25
Omaha,A&M-Corpus Christi,2023-12-09,-1,58,45,7,17,27,62,61,17,12,20
A&M-Corpus Christi,Omaha,2023-12-09,1,62,61,17,12,20,58,45,7,17,27
Eastern Wash.,Air Force,2023-12-09,-1,73,46,6,20,18,68,57,12,15,17
Air Force,Eastern Wash.,2023-12-09,1,68,57,12,15,17,73,46,6,20,18
Akron,Northern Ky.,2023-12-09,-1,77,55,7,13,9,76,60,14,9,24
Northern Ky.,Akron,2023-12-09,1,76,60,14,9,24,77,55,7,13,9
Alabama A&M,Georgia Tech,2023-12-09,-1,49,58,9,7,20,70,56,19,20,22
Georgia Tech,Alabama A&M,2023-12-09,1,70,56,19,20,22,49,58,9,7,20
Alabama,Purdue,2023-12-09,0,86,64,11,13,14,92,62,13,9,28
Purdue,Alabama,2023-12-09,0,92,62,13,9,28,86,64,11,13,14
American,VMI,2023-12-09,-1,77,49,9,13,22,69,59,12,9,18
VMI,American,2023-12-09,1,69,59,12,9,18,77,49,9,13,22
Arizona St.,San Diego,2023-12-09,-1,84,61,7,12,24,89,71,15,14,15
San Diego,Arizona St.,2023-12-09,1,89,71,15,14,15,84,61,7,12,24
Wisconsin,Arizona,2023-12-09,-1,73,70,6,8,8,98,60,4,7,26
Arizona,Wisconsin,2023-12-09,1,98,60,4,7,26,73,70,6,8,8
Ark.-Pine Bluff,UConn,2023-12-09,-1,63,59,11,13,15,101,59,14,8,31
UConn,Ark.-Pine Bluff,2023-12-09,1,101,59,14,8,31,63,59,11,13,15
UAB,Arkansas St.,2023-12-09,-1,68,57,11,13,16,87,65,9,5,11
Arkansas St.,UAB,2023-12-09,1,87,65,9,5,11,68,57,11,13,16
Arkansas,Oklahoma,2023-12-09,0,70,50,6,13,31,79,49,8,15,28
Oklahoma,Arkansas,2023-12-09,0,79,49,8,15,28,70,50,6,13,31
Auburn,Indiana,2023-12-09,0,104,72,11,3,23,76,56,8,12,29
Indiana,Auburn,2023-12-09,0,76,56,8,12,29,104,72,11,3,23
Murray St.,Austin Peay,2023-12-09,-1,49,51,7,10,8,53,59,11,4,10
Austin Peay,Murray St.,2023-12-09,1,53,59,11,4,10,49,51,7,10,8
BYU,Utah,2023-12-09,-1,69,71,17,8,18,73,57,8,13,13
Utah,BYU,2023-12-09,1,73,57,8,13,13,69,71,17,8,18
Belmont,Middle Tenn.,2023-12-09,-1,75,54,7,10,16,65,55,12,12,23
Middle Tenn.,Belmont,2023-12-09,1,65,55,12,12,23,75,54,7,10,16
Bethune-Cookman,South Carolina St.,2023-12-09,-1,80,67,12,9,21,71,64,23,18,34
South Carolina St.,Bethune-Cookman,2023-12-09,1,71,64,23,18,34,80,67,12,9,21
Le Moyne,Binghamton,2023-12-09,-1,79,63,11,6,21,91,63,14,9,18
Binghamton,Le Moyne,2023-12-09,1,91,63,14,9,18,79,63,11,6,21
Bryant,Stony Brook,2023-12-09,-1,75,61,10,16,19,86,56,8,14,28
Stony Brook,Bryant,2023-12-09,1,86,56,8,14,28,75,61,10,16,19
Western Ky.,Buffalo,2023-12-09,-1,82,66,17,15,29,65,71,15,17,10
Buffalo,Western Ky.,2023-12-09,1,65,71,15,17,10,82,66,17,15,29
California,Butler,2023-12-09,-1,90,76,11,18,7,97,75,11,14,14
Butler,California,2023-12-09,1,97,75,11,14,14,90,76,11,18,7
CSU Bakersfield,South Dakota,2023-12-09,-1,73,68,17,8,16,78,49,6,8,30
South Dakota,CSU Bakersfield,2023-12-09,1,78,49,6,8,30,73,68,17,8,16
Cal Poly,Weber St.,2023-12-09,-1,50,41,2,22,11,78,61,10,7,19
