team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Clemson,Pittsburgh,2026-01-03,-1,73,45,4,14,25,68,52,6,11,22
Villanova,Butler,2026-01-03,-1,85,58,7,11,20,67,63,13,14,14
Butler,Villanova,2026-01-03,1,67,63,13,14,14,85,58,7,11,20
St. John's (NY),Providence,2026-01-03,1,71,71,25,12,37,77,64,15,12,28
Providence,St. John's (NY),2026-01-03,-1,77,64,15,12,28,71,71,25,12,37
VCU,Duquesne,2026-01-03,-1,93,54,10,12,31,80,53,6,13,25
Kentucky,Alabama,2026-01-03,-1,74,59,12,12,29,89,67,14,10,16
Duquesne,VCU,2026-01-03,1,80,53,6,13,25,93,54,10,12,31
Wake Forest,Virginia Tech,2026-01-03,1,81,67,13,11,16,78,53,8,19,25
Oklahoma St.,Texas Tech,2026-01-03,-1,80,67,8,8,19,102,77,14,7,14
Texas Tech,Oklahoma St.,2026-01-03,1,102,77,14,7,14,80,67,8,8,19
Kent St.,NIU,2026-01-03,1,77,53,13,14,40,73,51,14,22,30
Army West Point,Colgate,2026-01-03,1,69,55,12,8,20,76,58,11,7,16
Auburn,Georgia,2026-01-03,-1,100,75,23,13,36,104,65,10,11,35
Georgia,Auburn,2026-01-03,1,104,65,10,11,35,100,75,23,13,36
Vermont,New Hampshire,2026-01-03,-1,80,60,8,8,9,61,52,7,14,10
New Hampshire,Vermont,2026-01-03,1,61,52,7,14,10,80,60,8,8,9
The Citadel,Wofford,2026-01-03,1,86,56,11,13,16,95,61,13,10,20
Wofford,The Citadel,2026-01-03,-1,95,61,13,10,20,86,56,11,13,16
Chattanooga,VMI,2026-01-03,-1,71,54,7,12,24,79,55,12,12,29
VMI,Chattanooga,2026-01-03,1,79,55,12,12,29,71,54,7,12,24
Southern Miss.,Louisiana,2026-01-03,-1,74,45,8,17,30,67,55,9,14,16
Louisiana,Southern Miss.,2026-01-03,1,67,55,9,14,16,74,45,8,17,30
NIU,Kent St.,2026-01-03,-1,73,51,14,22,30,77,53,13,14,40
Coastal Carolina,Georgia St.,2026-01-03,1,71,61,16,12,17,89,59,8,7,14
Georgia St.,Coastal Carolina,2026-01-03,-1,89,59,8,7,14,71,61,16,12,17
Boston U.,American,2026-01-03,1,62,53,10,8,17,64,49,4,8,12
American,Boston U.,2026-01-03,-1,64,49,4,8,12,62,53,10,8,17
Colgate,Army West Point,2026-01-03,-1,76,58,11,7,16,69,55,12,8,20
BYU,Kansas St.,2026-01-03,-1,83,63,16,19,27,73,67,11,12,19
Kansas St.,BYU,2026-01-03,1,73,67,11,12,19,83,63,16,19,27
DePaul,Xavier,2026-01-03,1,86,52,8,10,31,77,69,15,8,14
Xavier,DePaul,2026-01-03,-1,77,69,15,8,14,86,52,8,10,31
UAlbany,UMass Lowell,2026-01-03,-1,71,62,11,11,13,83,67,18,9,17
Navy,Holy Cross,2026-01-03,-1,65,50,8,10,18,58,55,12,12,14
Holy Cross,Navy,2026-01-03,1,58,55,12,12,14,65,50,8,10,18
Drexel,Hofstra,2026-01-03,1,67,60,12,3,20,70,51,10,9,17
Hofstra,Drexel,2026-01-03,-1,70,51,10,9,17,67,60,12,3,20
North Dakota,South Dakota St.,2026-01-03,1,90,67,17,10,18,87,60,13,13,23
South Dakota St.,North Dakota,2026-01-03,-1,87,60,13,13,23,90,67,17,10,18
Ball St.,Buffalo,2026-01-03,-1,72,55,13,12,23,85,51,8,13,18
South Carolina,Vanderbilt,2026-01-03,1,71,58,5,4,18,83,57,8,7,18
Cincinnati,Houston,2026-01-03,1,60,49,7,15,16,67,63,12,8,9
Bryant,Maine,2026-01-03,-1,56,60,16,16,18,51,57,15,15,24
Maine,Bryant,2026-01-03,1,51,57,15,15,24,56,60,16,16,18
Presbyterian,USC Upstate,2026-01-03,1,86,47,9,9,43,77,54,5,13,22
USC Upstate,Presbyterian,2026-01-03,-1,77,54,5,13,22,86,47,9,9,43
UCF,Kansas,2026-01-03,1,81,64,13,6,26,75,58,11,12,23
Bowling Green,Massachusetts,2026-01-03,-1,101,62,5,10,45,100,57,6,18,35
UMass Lowell,UAlbany,2026-01-03,1,83,67,18,9,17,71,62,11,11,13
Binghamton,NJIT,2026-01-03,1,65,39,3,14,26,73,54,12,10,22
NJIT,Binghamton,2026-01-03,-1,73,54,12,10,22,65,39,3,14,26
Dayton,Loyola Chicago,2026-01-03,-1,70,56,7,6,25,68,66,16,15,5
Loyola Chicago,Dayton,2026-01-03,1,68,66,16,15,5,70,56,7,6,25
Massachusetts,Bowling Green,2026-01-03,1,100,57,6,18,35,101,62,5,10,45
Kansas,UCF,2026-01-03,-1,75,58,11,12,23,81,64,13,6,26
Ohio,Eastern Mich.,2026-01-03,-1,68,58,10,14,15,67,52,12,11,27
Eastern Mich.,Ohio,2026-01-03,1,67,52,12,11,27,68,58,10,14,15
TCU,Baylor,2026-01-03,1,69,60,19,11,23,63,59,13,11,18
Vanderbilt,South Carolina,2026-01-03,-1,83,57,8,7,18,71,58,5,4,18
Buffalo,Ball St.,2026-01-03,1,85,51,8,13,18,72,55,13,12,23
Stetson,Central Ark.,2026-01-03,-1,73,51,9,15,21,93,61,14,11,23
Central Ark.,Stetson,2026-01-03,1,93,61,14,11,23,73,51,9,15,21
West Ga.,Eastern Ky.,2026-01-03,1,88,63,13,9,22,76,68,12,9,10
Eastern Ky.,West Ga.,2026-01-03,-1,76,68,12,9,10,88,63,13,9,22
Baylor,TCU,2026-01-03,-1,63,59,13,11,18,69,60,19,11,23
Longwood,High Point,2026-01-03,-1,67,55,11,15,12,80,53,6,10,22
High Point,Longwood,2026-01-03,1,80,53,6,10,22,67,55,11,15,12
La Salle,George Washington,2026-01-03,-1,55,55,7,10,15,77,62,14,11,12
George Washington,La Salle,2026-01-03,1,77,62,14,11,12,55,55,7,10,15
Charleston So.,UNC Asheville,2026-01-03,1,86,57,14,16,29,83,64,19,8,39
UNC Asheville,Charleston So.,2026-01-03,-1,83,64,19,8,39,86,57,14,16,29
Houston,Cincinnati,2026-01-03,-1,67,63,12,8,9,60,49,7,15,16
Georgia Tech,Boston College,2026-01-03,1,65,53,11,14,29,53,66,14,10,20
Boston College,Georgia Tech,2026-01-03,-1,53,66,14,10,20,65,53,11,14,29
SMU,North Carolina,2026-01-03,1,97,60,6,7,16,83,60,9,10,19
North Carolina,SMU,2026-01-03,-1,83,60,9,10,19,97,60,6,7,16
James Madison,Arkansas St.,2026-01-03,-1,78,51,7,15,26,74,70,20,8,27
Rice,Memphis,2026-01-03,1,70,52,15,14,30,76,49,13,15,30
Memphis,Rice,2026-01-03,-1,76,49,13,15,30,70,52,15,14,30
North Ala.,FGCU,2026-01-03,1,55,52,6,10,27,72,60,9,13,9
FGCU,North Ala.,2026-01-03,-1,72,60,9,13,9,55,52,6,10,27
Bellarmine,Queens (NC),2026-01-03,-1,76,48,3,14,25,98,67,13,12,13
Queens (NC),Bellarmine,2026-01-03,1,98,67,13,12,13,76,48,3,14,25
Arkansas St.,James Madison,2026-01-03,1,74,70,20,8,27,78,51,7,15,26
Central Mich.,Toledo,2026-01-03,1,75,60,4,9,12,78,60,13,7,32
Toledo,Central Mich.,2026-01-03,-1,78,60,13,7,32,75,60,4,9,12
Arkansas,Tennessee,2026-01-03,1,86,59,12,14,33,75,59,11,14,23
Tennessee,Arkansas,2026-01-03,-1,75,59,11,14,23,86,59,12,14,33
Miami (OH),Akron,2026-01-03,1,76,53,11,15,30,73,64,12,15,10
Bethune-Cookman,Florida A&M,2026-01-03,1,87,52,6,10,34,83,58,8,11,22
Old Dominion,Ga. Southern,2026-01-03,1,86,75,13,8,25,93,66,12,11,30
Ole Miss,Oklahoma,2026-01-03,-1,70,61,10,7,20,86,61,10,7,19
Akron,Miami (OH),2026-01-03,-1,73,64,12,15,10,76,53,11,15,30
Oklahoma,Ole Miss,2026-01-03,1,86,61,10,7,19,70,61,10,7,20
Ga. Southern,Old Dominion,2026-01-03,-1,93,66,12,11,30,86,75,13,8,25
Florida A&M,Bethune-Cookman,2026-01-03,-1,83,58,8,11,22,87,52,6,10,34
Duke,Florida St.,2026-01-03,-1,91,53,10,15,25,87,58,9,13,16
Texas St.,ULM,2026-01-03,-1,84,70,16,13,12,79,56,4,14,16
ULM,Texas St.,2026-01-03,1,79,56,4,14,16,84,70,16,13,12
Florida St.,Duke,2026-01-03,1,87,58,9,13,16,91,53,10,15,25
Utah St.,San Jose St.,2026-01-03,1,96,54,10,8,26,78,56,12,10,22
Western Caro.,Furman,2026-01-03,-1,80,68,17,12,16,77,65,11,10,17
Furman,Western Caro.,2026-01-03,1,77,65,11,10,17,80,68,17,12,16
ETSU,Mercer,2026-01-03,1,77,57,16,12,27,71,58,11,13,17
Mercer,ETSU,2026-01-03,-1,71,58,11,13,17,77,57,16,12,27
George Mason,Rhode Island,2026-01-03,1,61,44,4,9,26,50,54,8,13,9
Rhode Island,George Mason,2026-01-03,-1,50,54,8,13,9,61,44,4,9,26
Abilene Christian,Utah Valley,2026-01-03,1,85,63,9,10,13,68,47,8,22,16
Utah Valley,Abilene Christian,2026-01-03,-1,68,47,8,22,16,85,63,9,10,13
Gardner-Webb,Winthrop,2026-01-03,-1,77,57,5,7,19,88,62,18,8,32
Winthrop,Gardner-Webb,2026-01-03,1,88,62,18,8,32,77,57,5,7,19
Oral Roberts,North Dakota St.,2026-01-03,-1,77,68,13,14,13,79,67,23,16,31
North Dakota St.,Oral Roberts,2026-01-03,1,79,67,23,16,31,77,68,13,14,13
LSU,Texas A&M,2026-01-03,-1,72,54,7,16,20,75,62,15,15,21
Texas A&M,LSU,2026-01-03,1,75,62,15,15,21,72,54,7,16,20
UC Santa Barbara,CSUN,2026-01-03,-1,65,61,10,14,20,74,49,11,16,37
CSUN,UC Santa Barbara,2026-01-03,1,74,49,11,16,37,65,61,10,14,20
Samford,UNC Greensboro,2026-01-03,-1,82,60,12,6,24,89,59,10,2,30
UNC Greensboro,Samford,2026-01-03,1,89,59,10,2,30,82,60,12,6,24
Stony Brook,N.C. A&T,2026-01-03,1,81,58,7,8,14,80,68,23,11,19
N.C. A&T,Stony Brook,2026-01-03,-1,80,68,23,11,19,81,58,7,8,14
App State,Marshall,2026-01-03,-1,81,59,13,11,31,88,55,6,8,25
Marshall,App State,2026-01-03,1,88,55,6,8,25,81,59,13,11,31
Utah,Arizona,2026-01-03,1,78,70,10,12,12,97,69,14,9,21
Arizona,Utah,2026-01-03,-1,97,69,14,9,21,78,70,10,12,12
San Jose St.,Utah St.,2026-01-03,-1,78,56,12,10,22,96,54,10,8,26
N.C. Central,Norfolk St.,2026-01-03,1,69,62,19,13,25,67,62,17,12,20
SIUE,Morehead St.,2026-01-03,1,72,59,13,9,16,73,47,8,15,22
Morehead St.,SIUE,2026-01-03,-1,73,47,8,15,22,72,59,13,9,16
UMES,Morgan St.,2026-01-03,1,66,54,12,12,27,49,51,7,15,16
Morgan St.,UMES,2026-01-03,-1,49,51,7,15,16,66,54,12,12,27
South Carolina St.,Howard,2026-01-03,1,58,45,9,21,20,57,52,8,13,33
Howard,South Carolina St.,2026-01-03,-1,57,52,8,13,33,58,45,9,21,20
Delaware St.,Coppin St.,2026-01-03,1,51,57,13,15,13,53,49,9,19,15
Coppin St.,Delaware St.,2026-01-03,-1,53,49,9,19,15,51,57,13,15,13
Jackson St.,Alcorn,2026-01-03,1,89,55,7,10,25,86,62,13,10,24
Alcorn,Jackson St.,2026-01-03,-1,86,62,13,10,24,89,55,7,10,25
Tennessee St.,Little Rock,2026-01-03,-1,84,68,14,11,21,79,59,13,14,29
Little Rock,Tennessee St.,2026-01-03,1,79,59,13,14,29,84,68,14,11,21
UT Martin,Eastern Ill.,2026-01-03,1,65,48,11,18,26,61,57,13,12,23
Eastern Ill.,UT Martin,2026-01-03,-1,61,57,13,12,23,65,48,11,18,26
Lindenwood,Southern Ind.,2026-01-03,1,83,71,18,12,12,80,63,11,14,14
Southern Ind.,Lindenwood,2026-01-03,-1,80,63,11,14,14,83,71,18,12,12
Nicholls,East Texas A&M,2026-01-03,1,80,65,16,14,22,58,55,10,24,11
East Texas A&M,Nicholls,2026-01-03,-1,58,55,10,24,11,80,65,16,14,22
Southeastern La.,SFA,2026-01-03,1,63,57,8,12,11,73,62,16,12,19
SFA,Southeastern La.,2026-01-03,-1,73,62,16,12,19,63,57,8,12,11
Northwestern St.,New Orleans,2026-01-03,1,74,56,12,10,26,68,61,13,11,13
New Orleans,Northwestern St.,2026-01-03,-1,68,61,13,11,13,74,56,12,10,26
Troy,South Alabama,2026-01-03,1,59,61,15,9,7,49,50,11,10,21
South Alabama,Troy,2026-01-03,-1,49,50,11,10,21,59,61,15,9,7
Norfolk St.,N.C. Central,2026-01-03,-1,67,62,17,12,20,69,62,19,13,25
Southeast Mo. St.,Western Ill.,2026-01-03,1,73,52,8,11,19,50,43,6,17,26
Western Ill.,Southeast Mo. St.,2026-01-03,-1,50,43,6,17,26,73,52,8,11,19
UNLV,Air Force,2026-01-03,1,67,60,15,11,20,39,54,8,13,13
North Florida,Lipscomb,2026-01-03,-1,74,70,13,13,4,82,71,18,6,22
Lipscomb,North Florida,2026-01-03,1,82,71,18,6,22,74,70,13,13,4
Northwestern,Minnesota,2026-01-03,1,78,57,5,4,20,84,51,8,11,26
Minnesota,Northwestern,2026-01-03,-1,84,51,8,11,26,78,57,5,4,20
Lehigh,Bucknell,2026-01-03,-1,65,47,4,21,21,72,65,13,12,18
Bucknell,Lehigh,2026-01-03,1,72,65,13,12,18,65,47,4,21,21
Jacksonville,Austin Peay,2026-01-03,-1,68,51,9,17,20,71,60,9,8,22
Austin Peay,Jacksonville,2026-01-03,1,71,60,9,8,22,68,51,9,17,20
Eastern Wash.,Idaho,2026-01-03,-1,81,70,26,15,25,84,53,12,13,29
Idaho,Eastern Wash.,2026-01-03,1,84,53,12,13,29,81,70,26,15,25
CSU Bakersfield,UC Davis,2026-01-03,-1,81,62,12,10,26,79,51,11,14,36
UC Davis,CSU Bakersfield,2026-01-03,1,79,51,11,14,36,81,62,12,10,26
Loyola Maryland,Lafayette,2026-01-03,1,64,61,9,9,11,79,58,9,8,15
Houston Christian,UIW,2026-01-03,-1,56,60,13,14,11,73,62,8,8,12
Air Force,UNLV,2026-01-03,-1,39,54,8,13,13,67,60,15,11,20
Lafayette,Loyola Maryland,2026-01-03,-1,79,58,9,8,15,64,61,9,9,11
Tarleton St.,California Baptist,2026-01-03,1,81,51,7,14,39,76,54,11,21,18
California Baptist,Tarleton St.,2026-01-03,-1,76,54,11,21,18,81,51,7,14,39
UIW,Houston Christian,2026-01-03,1,73,62,8,8,12,56,60,13,14,11
Arizona St.,Colorado,2026-01-03,1,89,68,12,14,27,95,59,14,15,38
Colorado,Arizona St.,2026-01-03,-1,95,59,14,15,38,89,68,12,14,27
Prairie View,Grambling,2026-01-03,-1,72,57,13,18,27,76,49,11,20,35
Grambling,Prairie View,2026-01-03,1,76,49,11,20,35,72,57,13,18,27
UTRGV,A&M-Corpus Christi,2026-01-03,1,59,51,9,11,22,63,51,12,12,24
A&M-Corpus Christi,UTRGV,2026-01-03,-1,63,51,12,12,24,59,51,9,11,22
Texas Southern,Southern U.,2026-01-03,-1,73,53,6,17,32,84,55,5,12,34
Mississippi St.,Texas,2026-01-03,-1,101,76,19,11,31,98,65,12,10,40
Davidson,Saint Joseph's,2026-01-03,-1,62,49,11,14,16,56,50,9,11,21
Towson,Monmouth,2026-01-03,1,48,66,16,11,6,62,47,8,15,19
Monmouth,Towson,2026-01-03,-1,62,47,8,15,19,48,66,16,11,6
Southern U.,Texas Southern,2026-01-03,1,84,55,5,12,34,73,53,6,17,32
Northern Colo.,Montana,2026-01-03,-1,79,71,14,10,21,88,52,5,11,38
Montana,Northern Colo.,2026-01-03,1,88,52,5,11,38,79,71,14,10,21
Saint Joseph's,Davidson,2026-01-03,1,56,50,9,11,21,62,49,11,14,16
Portland St.,Idaho St.,2026-01-03,-1,93,60,6,8,26,87,60,11,10,30
Idaho St.,Portland St.,2026-01-03,1,87,60,11,10,30,93,60,6,8,26
Texas,Mississippi St.,2026-01-03,1,98,65,12,10,40,101,76,19,11,31
UCLA,Iowa,2026-01-03,-1,61,56,12,12,12,74,47,11,14,26
Iowa,UCLA,2026-01-03,1,74,47,11,14,26,61,56,12,12,12
Wichita St.,Charlotte,2026-01-03,-1,100,75,23,11,22,104,66,17,9,38
Charlotte,Wichita St.,2026-01-03,1,104,66,17,9,38,100,75,23,11,22
Ark.-Pine Bluff,Alabama A&M,2026-01-03,1,95,56,14,10,26,83,58,18,10,28
Alabama A&M,Ark.-Pine Bluff,2026-01-03,-1,83,58,18,10,28,95,56,14,10,26
Mississippi Val.,Alabama St.,2026-01-03,1,69,50,6,18,25,89,51,9,16,30
Alabama St.,Mississippi Val.,2026-01-03,-1,89,51,9,16,30,69,50,6,18,25
Cal St. Fullerton,UC Irvine,2026-01-03,1,64,67,14,10,12,86,57,11,15,19
Penn St.,Illinois,2026-01-03,1,65,69,14,7,14,73,56,13,10,28
Illinois,Penn St.,2026-01-03,-1,73,56,13,10,28,65,69,14,7,14
UNCW,Hampton,2026-01-03,1,49,49,11,11,21,45,57,9,8,9
Hampton,UNCW,2026-01-03,-1,45,57,9,8,9,49,49,11,11,21
UC Irvine,Cal St. Fullerton,2026-01-03,-1,86,57,11,15,19,64,67,14,10,12
Nevada,Fresno St.,2026-01-03,-1,66,56,9,10,18,65,54,10,15,11
