team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
UC Irvine,Pepperdine,2024-11-16,1,80,69,15,10,14,62,60,5,8,13
Southern Ind.,Purdue Fort Wayne,2024-11-16,-1,74,54,5,11,16,93,56,8,8,28
Purdue Fort Wayne,Southern Ind.,2024-11-16,1,93,56,8,8,28,74,54,5,11,16
Saint Peter's,UMBC,2024-11-16,-1,69,58,16,14,11,61,55,12,9,22
UMBC,Saint Peter's,2024-11-16,1,61,55,12,9,22,69,58,16,14,11
Seattle U,UC San Diego,2024-11-16,-1,84,48,8,12,27,71,52,4,8,19
UC San Diego,Seattle U,2024-11-16,1,71,52,4,8,19,84,48,8,12,27
Wagner,Seton Hall,2024-11-16,-1,28,46,9,14,4,54,44,7,12,10
Seton Hall,Wagner,2024-11-16,1,54,44,7,12,10,28,46,9,14,4
Siena,UAlbany,2024-11-16,-1,60,58,11,14,13,70,52,11,13,24
UAlbany,Siena,2024-11-16,1,70,52,11,13,24,60,58,11,14,13
Youngstown St.,Syracuse,2024-11-16,-1,95,72,6,10,30,104,73,13,11,38
Syracuse,Youngstown St.,2024-11-16,1,104,73,13,11,38,95,72,6,10,30
Tennessee Tech,UTRGV,2024-11-16,0,58,61,7,13,2,83,64,16,12,15
UTRGV,Tennessee Tech,2024-11-16,0,83,64,16,12,15,58,61,7,13,2
Utah Tech,Wyoming,2024-11-16,-1,69,59,10,9,31,86,58,16,16,31
Wyoming,Utah Tech,2024-11-16,1,86,58,16,16,31,69,59,10,9,31
Wake Forest,Xavier,2024-11-16,-1,60,47,7,18,15,75,57,12,12,22
Xavier,Wake Forest,2024-11-16,1,75,57,12,12,22,60,47,7,18,15
St. Thomas (MN),Arizona St.,2024-11-17,-1,66,66,9,10,5,81,54,11,13,26
Arizona St.,St. Thomas (MN),2024-11-17,1,81,54,11,13,26,66,66,9,10,5
Austin Peay,Tennessee,2024-11-17,-1,68,62,11,13,17,103,58,13,11,33
Tennessee,Austin Peay,2024-11-17,1,103,58,13,11,33,68,62,11,13,17
Tarleton St.,Baylor,2024-11-17,-1,41,39,2,28,11,104,60,18,12,36
Baylor,Tarleton St.,2024-11-17,1,104,60,18,12,36,41,39,2,28,11
Clemson,Boise St.,2024-11-17,-1,71,68,14,8,20,84,55,11,12,30
Boise St.,Clemson,2024-11-17,1,84,55,11,12,30,71,68,14,8,20
Sacred Heart,Brown,2024-11-17,-1,70,59,6,8,11,89,55,6,9,18
Brown,Sacred Heart,2024-11-17,1,89,55,6,9,18,70,59,6,8,11
Cal Poly,Eastern Wash.,2024-11-17,-1,82,64,12,22,11,78,60,9,19,16
Eastern Wash.,Cal Poly,2024-11-17,1,78,60,9,19,16,82,64,12,22,11
California,Southern California,2024-11-17,-1,71,55,7,13,13,66,57,9,10,14
Southern California,California,2024-11-17,1,66,57,9,10,14,71,55,7,13,13
Campbell,Navy,2024-11-17,-1,86,60,9,9,22,66,55,10,15,24
Navy,Campbell,2024-11-17,1,66,55,10,15,24,86,60,9,9,22
Canisius,Western Mich.,2024-11-17,-1,69,64,7,5,16,92,60,4,7,10
Western Mich.,Canisius,2024-11-17,1,92,60,4,7,10,69,64,7,5,16
Chattanooga,Southeast Mo. St.,2024-11-17,-1,87,58,7,15,31,82,70,7,8,17
Southeast Mo. St.,Chattanooga,2024-11-17,1,82,70,7,8,17,87,58,7,15,31
Jacksonville St.,Coastal Carolina,2024-11-17,-1,71,54,5,3,12,53,53,6,5,14
Coastal Carolina,Jacksonville St.,2024-11-17,1,53,53,6,5,14,71,54,5,3,12
Liberty,Col. of Charleston,2024-11-17,-1,68,50,5,15,15,47,52,10,15,14
Col. of Charleston,Liberty,2024-11-17,1,47,52,10,15,14,68,50,5,15,15
Harvard,Colorado,2024-11-17,-1,66,65,11,8,14,88,56,11,13,25
Colorado,Harvard,2024-11-17,1,88,56,11,13,25,66,65,11,8,14
Coppin St.,Miami (FL),2024-11-17,-1,63,56,7,8,21,93,64,10,9,9
Miami (FL),Coppin St.,2024-11-17,1,93,64,10,9,9,63,56,7,8,21
Montana St.,Denver,2024-11-17,-1,78,55,11,13,37,79,52,8,20,31
Denver,Montana St.,2024-11-17,1,79,52,8,20,31,78,55,11,13,37
Manhattan,FDU,2024-11-17,-1,82,64,14,13,13,85,64,14,11,16
FDU,Manhattan,2024-11-17,1,85,64,14,11,16,82,64,14,13,13
Ga. Southern,William & Mary,2024-11-17,0,87,66,14,17,24,102,67,10,11,26
William & Mary,Ga. Southern,2024-11-17,0,102,67,10,11,26,87,66,14,17,24
Weber St.,Hawaii,2024-11-17,-1,68,60,9,10,20,73,51,12,13,40
Hawaii,Weber St.,2024-11-17,1,73,51,12,13,40,68,60,9,10,20
Holy Cross,New Hampshire,2024-11-17,0,74,54,10,9,20,72,50,5,11,16
New Hampshire,Holy Cross,2024-11-17,0,72,50,5,11,16,74,54,10,9,20
Sam Houston,Lamar University,2024-11-17,-1,85,57,9,10,18,72,64,22,14,25
Lamar University,Sam Houston,2024-11-17,1,72,64,22,14,25,85,57,9,10,18
Lindenwood,Stonehill,2024-11-17,0,75,59,15,12,24,74,51,5,13,17
Stonehill,Lindenwood,2024-11-17,0,74,51,5,13,17,75,59,15,12,24
Lipscomb,Western Ky.,2024-11-17,-1,61,66,9,13,11,66,63,10,13,18
Western Ky.,Lipscomb,2024-11-17,1,66,63,10,13,18,61,66,9,13,11
Princeton,Merrimack,2024-11-17,-1,68,49,11,15,9,57,56,8,8,10
Merrimack,Princeton,2024-11-17,1,57,56,8,8,10,68,49,11,15,9
Mississippi St.,Utah,2024-11-17,0,78,67,17,7,33,73,62,10,13,14
Utah,Mississippi St.,2024-11-17,0,73,62,10,13,14,78,67,17,7,33
N.C. A&T,The Citadel,2024-11-17,-1,82,58,5,2,30,73,62,15,16,17
The Citadel,N.C. A&T,2024-11-17,1,73,62,15,16,17,82,58,5,2,30
N.C. Central,Winthrop,2024-11-17,-1,75,58,9,14,15,77,54,13,15,26
Winthrop,N.C. Central,2024-11-17,1,77,54,13,15,26,75,58,9,14,15
Nebraska,Saint Mary's (CA),2024-11-17,0,74,49,13,15,29,77,61,17,9,25
Saint Mary's (CA),Nebraska,2024-11-17,0,77,61,17,9,25,74,49,13,15,29
New Mexico,St. John's (NY),2024-11-17,-1,71,64,16,11,18,85,68,22,16,20
St. John's (NY),New Mexico,2024-11-17,1,85,68,22,16,20,71,64,16,11,18
New Orleans,Robert Morris,2024-11-17,-1,62,50,4,14,26,73,52,12,20,28
Robert Morris,New Orleans,2024-11-17,1,73,52,12,20,28,62,50,4,14,26
Troy,Oregon,2024-11-17,-1,61,67,13,17,10,82,56,10,17,19
Oregon,Troy,2024-11-17,1,82,56,10,17,19,61,67,13,17,10
Texas Southern,Samford,2024-11-17,-1,82,61,14,16,26,97,72,11,9,12
Samford,Texas Southern,2024-11-17,1,97,72,11,9,12,82,61,14,16,26
UC Santa Barbara,San Jose St.,2024-11-17,-1,64,55,10,8,9,59,54,10,9,10
San Jose St.,UC Santa Barbara,2024-11-17,1,59,54,10,9,10,64,55,10,8,9
UC Davis,Stanford,2024-11-17,-1,65,53,3,14,17,79,67,16,10,25
Stanford,UC Davis,2024-11-17,1,79,67,16,10,25,65,53,3,14,17
UMass Lowell,Washington,2024-11-17,-1,69,56,10,12,26,74,73,27,12,26
Washington,UMass Lowell,2024-11-17,1,74,73,27,12,26,69,56,10,12,26
American,High Point,2024-11-18,-1,73,52,12,11,12,80,51,9,8,21
High Point,American,2024-11-18,1,80,51,9,8,21,73,52,12,11,12
Ark.-Pine Bluff,Texas Tech,2024-11-18,-1,64,48,5,23,13,98,62,10,15,12
Texas Tech,Ark.-Pine Bluff,2024-11-18,1,98,62,10,15,12,64,48,5,23,13
Pacific,Arkansas,2024-11-18,-1,72,60,8,17,13,91,52,3,15,25
Arkansas,Pacific,2024-11-18,1,91,52,3,15,25,72,60,8,17,13
North Ala.,Auburn,2024-11-18,-1,69,64,8,13,11,102,63,8,11,17
Auburn,North Ala.,2024-11-18,1,102,63,8,11,17,69,64,8,13,11
Bryant,Delaware,2024-11-18,-1,85,65,11,17,15,84,68,10,10,21
Delaware,Bryant,2024-11-18,1,84,68,10,10,21,85,65,11,17,15
Idaho St.,Cal St. Fullerton,2024-11-18,-1,61,68,22,10,14,62,49,6,15,8
Cal St. Fullerton,Idaho St.,2024-11-18,1,62,49,6,15,8,61,68,22,10,14
Colgate,NC State,2024-11-18,-1,49,63,9,15,5,72,54,6,12,26
NC State,Colgate,2024-11-18,1,72,54,6,12,26,49,63,9,15,5
Howard,FIU,2024-11-18,-1,75,61,13,15,17,70,64,10,9,18
FIU,Howard,2024-11-18,1,70,64,10,9,18,75,61,13,15,17
NJIT,George Washington,2024-11-18,-1,64,55,10,18,10,84,55,9,7,29
George Washington,NJIT,2024-11-18,1,84,55,9,7,29,64,55,10,18,10
Gonzaga,San Diego St.,2024-11-18,-1,80,57,12,8,31,67,61,10,11,18
San Diego St.,Gonzaga,2024-11-18,1,67,61,10,11,18,80,57,12,8,31
IU Indy,Iowa St.,2024-11-18,-1,52,52,6,19,9,87,62,11,9,24
Iowa St.,IU Indy,2024-11-18,1,87,62,11,9,24,52,52,6,19,9
North Texas,McNeese,2024-11-18,-1,61,54,16,15,23,68,43,10,13,39
McNeese,North Texas,2024-11-18,1,68,43,10,13,39,61,54,16,15,23
Miami (OH),Michigan,2024-11-18,-1,67,65,8,13,8,94,60,13,18,15
Michigan,Miami (OH),2024-11-18,1,94,60,13,18,15,67,65,8,13,8
Monmouth,Wichita St.,2024-11-18,-1,66,58,11,14,18,70,54,8,10,31
Wichita St.,Monmouth,2024-11-18,1,70,54,8,10,31,66,58,11,14,18
Montana,Utah St.,2024-11-18,-1,83,62,15,18,20,95,58,12,12,36
Utah St.,Montana,2024-11-18,1,95,58,12,12,36,83,62,15,18,20
North Dakota St.,Southern Ill.,2024-11-18,-1,44,68,15,9,7,69,56,5,7,15
Southern Ill.,North Dakota St.,2024-11-18,1,69,56,5,7,15,44,68,15,9,7
UNC Asheville,North Florida,2024-11-18,-1,89,69,16,5,17,75,70,11,6,8
North Florida,UNC Asheville,2024-11-18,1,75,70,11,6,8,89,69,16,5,17
Northern Colo.,Washington St.,2024-11-18,-1,69,68,11,6,17,83,57,6,12,16
Washington St.,Northern Colo.,2024-11-18,1,83,57,6,12,16,69,68,11,6,17
VMI,Pittsburgh,2024-11-18,-1,48,60,13,15,18,93,64,12,8,14
Pittsburgh,VMI,2024-11-18,1,93,64,12,8,14,48,60,13,15,18
Prairie View,SMU,2024-11-18,-1,69,71,15,15,23,110,74,23,14,31
SMU,Prairie View,2024-11-18,1,110,74,23,14,31,69,71,15,15,23
Southeastern La.,ULM,2024-11-18,-1,70,53,4,17,9,67,53,6,13,20
ULM,Southeastern La.,2024-11-18,1,67,53,6,13,20,70,53,4,17,9
UTRGV,Wisconsin,2024-11-18,-1,84,63,7,10,11,87,53,9,9,32
Wisconsin,UTRGV,2024-11-18,1,87,53,9,9,32,84,63,7,10,11
Alabama A&M,Georgia,2024-11-19,-1,45,54,9,21,12,93,53,17,16,41
Georgia,Alabama A&M,2024-11-19,1,93,53,17,16,41,45,54,9,21,12
Alcorn,TCU,2024-11-19,-1,48,56,13,18,12,71,55,11,11,19
TCU,Alcorn,2024-11-19,1,71,55,11,11,19,48,56,13,18,12
Queens (NC),App State,2024-11-19,-1,53,66,18,12,13,65,47,11,14,30
App State,Queens (NC),2024-11-19,1,65,47,11,14,30,53,66,18,12,13
Bellarmine,Louisville,2024-11-19,-1,68,53,4,16,17,100,64,10,9,24
Louisville,Bellarmine,2024-11-19,1,100,64,10,9,24,68,53,4,16,17
Oral Roberts,Belmont,2024-11-19,-1,80,63,5,14,15,90,59,9,14,27
Belmont,Oral Roberts,2024-11-19,1,90,59,9,14,27,80,63,5,14,15
Bethune-Cookman,Tulane,2024-11-19,-1,57,62,12,12,19,72,63,16,12,18
Tulane,Bethune-Cookman,2024-11-19,1,72,63,16,12,18,57,62,12,12,19
Longwood,Binghamton,2024-11-19,-1,66,62,20,7,25,60,48,6,13,13
Binghamton,Longwood,2024-11-19,1,60,48,6,13,13,66,62,20,7,25
Loyola Maryland,Boston College,2024-11-19,-1,61,58,7,13,4,82,72,22,8,14
Boston College,Loyola Maryland,2024-11-19,1,82,72,22,8,14,61,58,7,13,4
Wagner,Boston U.,2024-11-19,-1,60,55,11,10,13,58,47,14,15,26
Boston U.,Wagner,2024-11-19,1,58,47,14,15,26,60,55,11,10,13
Niagara,Bowling Green,2024-11-19,-1,68,55,10,12,14,76,52,5,10,10
Bowling Green,Niagara,2024-11-19,1,76,52,5,10,10,68,55,10,12,14
Buffalo,Vermont,2024-11-19,-1,67,55,12,12,22,78,57,8,5,22
Vermont,Buffalo,2024-11-19,1,78,57,8,5,22,67,55,12,12,22
Canisius,Maryland,2024-11-19,-1,37,55,5,23,6,108,72,16,9,25
Maryland,Canisius,2024-11-19,1,108,72,16,9,25,37,55,5,23,6
Charleston So.,LSU,2024-11-19,-1,68,66,18,9,21,77,59,13,11,23
LSU,Charleston So.,2024-11-19,1,77,59,13,11,23,68,66,18,9,21
Gardner-Webb,Charlotte,2024-11-19,-1,54,51,8,13,18,60,57,11,8,20
Charlotte,Gardner-Webb,2024-11-19,1,60,57,11,8,20,54,51,8,13,18
Eastern Ky.,Chicago St.,2024-11-19,-1,86,75,16,10,12,66,61,6,15,14
Chicago St.,Eastern Ky.,2024-11-19,1,66,61,6,15,14,86,75,16,10,12
Cincinnati,Northern Ky.,2024-11-19,-1,76,58,6,10,6,60,61,15,15,8
Northern Ky.,Cincinnati,2024-11-19,1,60,61,15,15,8,76,58,6,10,6
Cleveland St.,Minnesota,2024-11-19,-1,47,54,7,15,4,58,52,9,14,19
Minnesota,Cleveland St.,2024-11-19,1,58,52,9,14,19,47,54,7,15,4
Dartmouth,Marist,2024-11-19,-1,62,61,7,12,10,75,59,8,12,19
Marist,Dartmouth,2024-11-19,1,75,59,8,12,19,62,61,7,12,10
Eastern Ill.,DePaul,2024-11-19,-1,69,57,10,14,17,78,53,12,17,23
DePaul,Eastern Ill.,2024-11-19,1,78,53,12,17,23,69,57,10,14,17
Delaware St.,Providence,2024-11-19,-1,48,53,7,8,15,78,59,16,10,13
Providence,Delaware St.,2024-11-19,1,78,59,16,10,13,48,53,7,8,15
Drexel,Fairfield,2024-11-19,-1,67,55,10,13,11,61,67,15,6,13
Fairfield,Drexel,2024-11-19,1,61,67,15,6,13,67,55,10,13,11
Milwaukee,Duquesne,2024-11-19,-1,80,52,11,14,30,74,60,13,11,23
Duquesne,Milwaukee,2024-11-19,1,74,60,13,11,23,80,52,11,14,30
East Texas A&M,UConn,2024-11-19,-1,46,59,17,18,22,81,59,11,19,14
UConn,East Texas A&M,2024-11-19,1,81,59,11,19,14,46,59,17,18,22
Evansville,Ohio St.,2024-11-19,-1,30,58,7,11,10,80,54,8,10,26
Ohio St.,Evansville,2024-11-19,1,80,54,8,10,26,30,58,7,11,10
Hofstra,Florida St.,2024-11-19,-1,61,50,5,20,7,79,57,10,12,23
Florida St.,Hofstra,2024-11-19,1,79,57,10,12,23,61,50,5,20,7
Florida A&M,Florida,2024-11-19,-1,60,55,12,15,24,84,68,19,7,26
Florida,Florida A&M,2024-11-19,1,84,68,19,7,26,60,55,12,15,24
SIUE,Green Bay,2024-11-19,-1,57,59,10,14,18,82,51,4,10,29
Green Bay,SIUE,2024-11-19,1,82,51,4,10,29,57,59,10,14,18
Hampton,UMBC,2024-11-19,-1,78,52,11,12,22,68,54,5,10,12
UMBC,Hampton,2024-11-19,1,68,54,5,10,12,78,52,11,12,22
Rider,Iowa,2024-11-19,-1,58,54,8,20,13,83,64,10,8,21
Iowa,Rider,2024-11-19,1,83,64,10,8,21,58,54,8,20,13
Mississippi Val.,Kansas St.,2024-11-19,-1,56,53,7,17,8,74,64,21,10,27
Kansas St.,Mississippi Val.,2024-11-19,1,74,64,21,10,27,56,53,7,17,8
UNCW,Kansas,2024-11-19,-1,66,56,10,12,24,84,62,9,10,16
Kansas,UNCW,2024-11-19,1,84,62,9,10,16,66,56,10,12,24
Lipscomb,Kentucky,2024-11-19,-1,68,67,7,6,12,97,62,9,8,21
Kentucky,Lipscomb,2024-11-19,1,97,62,9,8,21,68,67,7,6,12
Rice,Louisiana,2024-11-19,-1,83,49,12,11,34,61,70,14,5,8
Louisiana,Rice,2024-11-19,1,61,70,14,5,8,83,49,12,11,34
Southern Utah,Loyola Chicago,2024-11-19,-1,72,55,10,10,27,76,60,14,7,22
Loyola Chicago,Southern Utah,2024-11-19,1,76,60,14,7,22,72,55,10,10,27
Purdue,Marquette,2024-11-19,-1,58,50,5,15,18,76,60,6,6,15
Marquette,Purdue,2024-11-19,1,76,60,6,6,15,58,50,5,15,18
Samford,Michigan St.,2024-11-19,-1,75,57,11,19,14,83,55,10,14,23
Michigan St.,Samford,2024-11-19,1,83,55,10,14,23,75,57,11,19,14
UT Arlington,Missouri St.,2024-11-19,-1,68,48,4,18,19,78,57,13,10,34
Missouri St.,UT Arlington,2024-11-19,1,78,57,13,10,34,68,48,4,18,19
Montana St.,Northwestern,2024-11-19,-1,69,56,9,10,12,72,64,15,9,16
Northwestern,Montana St.,2024-11-19,1,72,64,15,9,16,69,56,9,10,12
Quinnipiac,Navy,2024-11-19,-1,74,53,12,12,30,63,63,17,13,17
Navy,Quinnipiac,2024-11-19,1,63,63,17,13,17,74,53,12,12,30
North Dakota,Notre Dame,2024-11-19,-1,58,64,14,15,8,75,62,7,7,10
Notre Dame,North Dakota,2024-11-19,1,75,62,7,7,10,58,64,14,15,8
Penn,Villanova,2024-11-19,-1,49,52,16,15,30,93,62,14,11,11
Villanova,Penn,2024-11-19,1,93,62,14,11,11,49,52,16,15,30
UC Riverside,Santa Clara,2024-11-19,-1,54,68,16,10,13,96,60,12,13,15
Santa Clara,UC Riverside,2024-11-19,1,96,60,12,13,15,54,68,16,10,13
Tennessee Tech,UCF,2024-11-19,-1,69,57,10,10,22,80,70,22,13,15
UCF,Tennessee Tech,2024-11-19,1,80,70,22,13,15,69,57,10,10,22
Troy,West Georgia,2024-11-19,-1,84,49,10,11,27,65,61,15,16,6
West Georgia,Troy,2024-11-19,1,65,61,15,16,6,84,49,10,11,27
Western Ill.,UNI,2024-11-19,-1,56,53,8,12,9,82,51,5,8,21
UNI,Western Ill.,2024-11-19,1,82,51,5,8,21,56,53,8,12,9
Western Caro.,Wake Forest,2024-11-19,-1,69,56,12,21,11,82,63,11,8,19
Wake Forest,Western Caro.,2024-11-19,1,82,63,11,8,19,69,56,12,21,11
Abilene Christian,Kennesaw St.,2024-11-20,-1,78,59,7,7,30,84,41,7,19,41
Kennesaw St.,Abilene Christian,2024-11-20,1,84,41,7,19,41,78,59,7,7,30
Alabama,Illinois,2024-11-20,0,100,75,7,7,13,87,71,14,13,24
Illinois,Alabama,2024-11-20,0,87,71,14,13,24,100,75,7,7,13
Cal Poly,Arizona St.,2024-11-20,-1,89,64,3,12,15,93,58,13,13,41
Arizona St.,Cal Poly,2024-11-20,1,93,58,13,13,41,89,64,3,12,15
FDU,Army West Point,2024-11-20,-1,70,67,12,10,13,84,69,12,5,21
Army West Point,FDU,2024-11-20,1,84,69,12,5,21,70,67,12,10,13
Austin Peay,Morehead St.,2024-11-20,-1,58,55,7,8,12,63,49,8,11,21
Morehead St.,Austin Peay,2024-11-20,1,63,49,8,11,21,58,55,7,8,12
Detroit Mercy,Ball St.,2024-11-20,-1,70,55,13,16,18,59,44,6,15,30
Ball St.,Detroit Mercy,2024-11-20,1,59,44,6,15,30,70,55,13,16,18
Northern Colo.,California Baptist,2024-11-20,-1,79,65,12,15,8,68,65,11,10,21
California Baptist,Northern Colo.,2024-11-20,1,68,65,11,10,21,79,65,12,15,8
Col. of Charleston,The Citadel,2024-11-20,-1,76,54,8,13,16,61,61,12,15,7
The Citadel,Col. of Charleston,2024-11-20,1,61,61,12,15,7,76,54,8,13,16
Columbia,LIU,2024-11-20,-1,80,52,5,11,23,72,58,7,13,15
LIU,Columbia,2024-11-20,1,72,58,7,13,15,80,52,5,11,23
Coppin St.,George Mason,2024-11-20,-1,55,57,17,17,19,93,53,12,10,30
George Mason,Coppin St.,2024-11-20,1,93,53,12,10,30,55,57,17,17,19
New Mexico St.,Dayton,2024-11-20,-1,53,55,10,9,14,74,58,13,7,18
Dayton,New Mexico St.,2024-11-20,1,74,58,13,7,18,53,55,10,9,14
Elon,NIU,2024-11-20,-1,75,49,13,17,27,48,59,7,12,10
NIU,Elon,2024-11-20,1,48,59,7,12,10,75,49,13,17,27
Prairie View,Fresno St.,2024-11-20,-1,83,72,15,10,26,94,72,16,12,25
Fresno St.,Prairie View,2024-11-20,1,94,72,16,12,25,83,72,15,10,26
Mount St. Mary's,Georgetown,2024-11-20,-1,51,67,13,13,6,79,64,12,13,12
Georgetown,Mount St. Mary's,2024-11-20,1,79,64,12,13,12,51,67,13,13,6
Long Beach St.,Gonzaga,2024-11-20,-1,41,54,12,16,11,84,63,15,4,24
Gonzaga,Long Beach St.,2024-11-20,1,84,63,15,4,24,41,54,12,16,11
UC Davis,Grand Canyon,2024-11-20,-1,75,57,10,18,18,68,59,15,18,28
Grand Canyon,UC Davis,2024-11-20,1,68,59,15,18,28,75,57,10,18,18
Idaho St.,UCLA,2024-11-20,-1,70,54,10,12,14,84,47,8,11,26
UCLA,Idaho St.,2024-11-20,1,84,47,8,11,26,70,54,10,12,14
Iona,West Virginia,2024-11-20,-1,43,59,18,21,15,86,56,12,16,19
West Virginia,Iona,2024-11-20,1,86,56,12,16,19,43,59,18,21,15
Jackson St.,Western Ky.,2024-11-20,-1,62,58,9,19,12,79,69,13,13,8
Western Ky.,Jackson St.,2024-11-20,1,79,69,13,13,8,62,58,9,19,12
Jacksonville,Virginia Tech,2024-11-20,-1,74,60,9,14,8,64,56,12,16,20
Virginia Tech,Jacksonville,2024-11-20,1,64,56,12,16,20,74,60,9,14,8
Lafayette,Rhode Island,2024-11-20,-1,72,60,12,12,27,86,56,10,7,40
Rhode Island,Lafayette,2024-11-20,1,86,56,10,7,40,72,60,12,12,27
Little Rock,Tulsa,2024-11-20,-1,71,56,11,11,15,57,49,8,14,17
Tulsa,Little Rock,2024-11-20,1,57,49,8,14,17,71,56,11,11,15
Maine,Richmond,2024-11-20,-1,66,58,7,6,23,70,47,6,15,25
Richmond,Maine,2024-11-20,1,70,47,6,15,25,66,58,7,6,23
Merrimack,Rutgers,2024-11-20,-1,63,64,8,9,7,74,60,15,11,23
Rutgers,Merrimack,2024-11-20,1,74,60,15,11,23,63,64,8,9,7
Morgan St.,N.C. A&T,2024-11-20,-1,83,73,15,15,12,86,59,10,14,35
N.C. A&T,Morgan St.,2024-11-20,1,86,59,10,14,35,83,73,15,15,12
UMES,Murray St.,2024-11-20,-1,61,51,6,11,19,79,54,15,12,30
Murray St.,UMES,2024-11-20,1,79,54,15,12,30,61,51,6,11,19
Towson,Nicholls,2024-11-20,-1,70,55,13,7,30,64,51,6,6,28
Nicholls,Towson,2024-11-20,1,64,51,6,6,28,70,55,13,7,30
Norfolk St.,Stanford,2024-11-20,-1,63,54,6,12,11,70,56,18,6,37
Stanford,Norfolk St.,2024-11-20,1,70,56,18,6,37,63,54,6,12,11
Purdue Fort Wayne,Penn St.,2024-11-20,-1,89,70,16,10,19,102,61,17,13,30
Penn St.,Purdue Fort Wayne,2024-11-20,1,102,61,17,13,30,89,70,16,10,19
Pepperdine,UNLV,2024-11-20,-1,59,49,8,16,14,80,53,7,10,19
UNLV,Pepperdine,2024-11-20,1,80,53,7,10,19,59,49,8,16,14
San Jose St.,Southern California,2024-11-20,-1,68,62,10,9,7,82,56,8,11,9
Southern California,San Jose St.,2024-11-20,1,82,56,8,11,9,68,62,10,9,7
Siena,Xavier,2024-11-20,-1,55,48,7,16,20,80,65,9,9,4
Xavier,Siena,2024-11-20,1,80,65,9,9,4,55,48,7,16,20
Southern Miss.,South Dakota St.,2024-11-20,-1,76,75,13,11,29,101,59,8,18,29
South Dakota St.,Southern Miss.,2024-11-20,1,101,59,8,18,29,76,75,13,11,29
South Dakota,Western Mich.,2024-11-20,-1,80,69,17,6,30,76,71,24,16,20
Western Mich.,South Dakota,2024-11-20,1,76,71,24,16,20,80,69,17,6,30
Southern U.,Texas A&M,2024-11-20,-1,54,54,10,18,11,71,69,29,11,26
Texas A&M,Southern U.,2024-11-20,1,71,69,29,11,26,54,54,10,18,11
Yale,Stony Brook,2024-11-20,-1,86,69,13,6,16,64,53,5,16,16
Stony Brook,Yale,2024-11-20,1,64,53,5,16,16,86,69,13,6,16
UTEP,UC Santa Barbara,2024-11-20,-1,79,57,5,8,18,76,50,11,16,24
UC Santa Barbara,UTEP,2024-11-20,1,76,50,11,16,24,79,57,5,8,18
UT Martin,A&M-Corpus Christi,2024-11-21,-1,77,66,17,12,21,81,56,12,12,27
A&M-Corpus Christi,UT Martin,2024-11-21,1,81,56,12,12,27,77,66,17,12,21
Air Force,California,2024-11-21,-1,69,51,7,16,11,78,52,13,15,27
California,Air Force,2024-11-21,1,78,52,13,15,27,69,51,7,16,11
Baylor,St. John's (NY),2024-11-21,0,99,83,16,15,23,98,62,7,18,28
St. John's (NY),Baylor,2024-11-21,0,98,62,7,18,28,99,83,16,15,23
Bradley,Texas St.,2024-11-21,0,82,52,6,9,26,68,57,13,12,27
Texas St.,Bradley,2024-11-21,0,68,57,13,12,27,82,52,6,9,26
Bryant,Stonehill,2024-11-21,-1,66,60,9,8,21,67,66,19,11,21
Stonehill,Bryant,2024-11-21,1,67,66,19,11,21,66,60,9,8,21
NJIT,Bucknell,2024-11-21,-1,64,61,15,14,20,81,54,8,11,29
Bucknell,NJIT,2024-11-21,1,81,54,8,11,29,64,61,15,14,20
Southeast Mo. St.,Central Ark.,2024-11-21,-1,77,68,11,13,17,73,62,11,13,32
Central Ark.,Southeast Mo. St.,2024-11-21,1,73,62,11,13,32,77,68,11,13,17
Central Conn. St.,Sacred Heart,2024-11-21,-1,54,57,11,15,14,67,63,11,13,5
Sacred Heart,Central Conn. St.,2024-11-21,1,67,63,11,13,5,54,57,11,15,14
Radford,Clemson,2024-11-21,-1,51,55,11,11,19,79,49,6,11,22
Clemson,Radford,2024-11-21,1,79,49,6,11,22,51,55,11,11,19
Robert Morris,Cornell,2024-11-21,-1,86,65,17,11,31,76,58,6,13,15
Cornell,Robert Morris,2024-11-21,1,76,58,6,13,15,86,65,17,11,31
Drake,Miami (FL),2024-11-21,0,80,56,14,6,28,69,44,5,9,29
Miami (FL),Drake,2024-11-21,0,69,44,5,9,29,80,56,14,6,28
East Carolina,Jacksonville St.,2024-11-21,0,78,66,10,7,15,86,53,8,8,31
Jacksonville St.,East Carolina,2024-11-21,0,86,53,8,8,31,78,66,10,7,15
East Texas A&M,Oklahoma,2024-11-21,-1,56,53,8,15,17,84,59,9,10,22
Oklahoma,East Texas A&M,2024-11-21,1,84,59,9,10,22,56,53,8,15,17
Eastern Mich.,Oakland,2024-11-21,-1,68,60,11,6,16,64,47,6,11,22
Oakland,Eastern Mich.,2024-11-21,1,64,47,6,11,22,68,60,11,6,16
Eastern Wash.,Washington St.,2024-11-21,0,81,65,10,14,22,96,64,17,21,22
Washington St.,Eastern Wash.,2024-11-21,0,96,64,17,21,22,81,65,10,14,22
Fla. Atlantic,Oklahoma St.,2024-11-21,0,86,52,6,15,49,78,73,19,15,32
Oklahoma St.,Fla. Atlantic,2024-11-21,0,78,73,19,15,32,86,52,6,15,49
Grambling,New Mexico,2024-11-21,-1,58,62,11,22,15,80,60,10,16,26
New Mexico,Grambling,2024-11-21,1,80,60,10,16,26,58,62,11,22,15
